r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
38.165833,100,45.782705,0.74,4.0,38.17,0.15,85.0,543.24,2.0,38.06,0.14,0.39
40.634743,100,46.183665,-1.0,5.0,40.63,0.15,85.0,362.37,8.53,22.72,0.11,0.45
28.497034,100,46.750287,0.6,1.0,28.5,0.18,82.0,389.97,11.54,19.44,0.22,0.37
21.676613,100,47.235727,-1.0,4.0,21.68,0.22,78.0,397.65,9.25,18.91,0.4,0.53
31.878664,100,47.699263,0.59,2.0,31.88,0.18,82.0,388.67,8.31,27.37,0.29,0.45
39.839005,100,48.109503,0.58,1.0,39.84,0.14,86.0,362.86,7.91,26.32,0.27,0.43
31.617512,100,48.516293,-1.0,5.0,31.62,0.18,82.0,324.41,10.41,19.76,0.3,0.38
41.484703,100,48.971634,0.87,1.0,41.48,0.21,79.0,190.57,2.88,40.03,0.25,0.38
39.91733,100,49.567139,0.7,3.0,39.92,0.12,88.0,370.55,11.64,21.95,0.14,0.42
52.93083,100,50.163469,0.78,2.0,52.93,0.13,87.0,192.46,5.85,25.52,0.3,0.55
46.389984,100,50.740442,0.61,3.0,46.39,0.12,88.0,222.09,11.57,15.52,0.31,0.56
38.632977,100,51.201862,-1.0,4.0,38.63,0.19,81.0,309.77,4.74,29.62,0.22,0.55
37.278797,100,51.7486,0.61,1.0,37.28,0.14,86.0,486.77,5.91,22.88,0.26,0.43
28.168415,100,52.241162,-1.0,5.0,28.17,0.22,78.0,376.3,5.38,25.84,0.25,0.51
29.704372,100,52.766827,0.68,0.0,29.7,0.17,83.0,438.68,10.01,16.89,0.25,0.46
32.08487,100,53.254718,0.58,4.0,32.08,0.15,85.0,496.99,7.89,27.08,0.19,0.5
42.60227,100,53.857674,0.64,1.0,42.6,0.11,89.0,315.36,12.49,13.92,0.31,0.46
46.106194,100,54.404434,0.59,3.0,46.11,0.12,88.0,330.76,6.95,24.06,0.34,0.57
26.223385,100,55.012357,-1.0,5.0,26.22,0.22,78.0,380.21,7.98,17.4,0.34,0.52
25.39522,100,55.501442,0.68,2.0,25.4,0.21,79.0,385.05,11.27,17.18,0.22,0.57
28.26923,100,56.050364,0.63,4.0,28.27,0.18,82.0,295.44,14.93,10.01,0.34,0.45
42.338287,100,56.543054,0.69,1.0,42.34,0.17,83.0,280.55,7.62,30.39,0.08,0.52
41.61363,100,57.065387,0.57,0.0,41.61,0.09,91.0,546.47,5.56,25.83,0.22,0.46
35.027866,100,57.694466,0.69,2.0,35.03,0.2,80.0,325.93,5.22,30.66,0.34,0.49
43.45153,100,58.216662,0.79,3.0,43.45,0.18,82.0,268.2,4.53,32.83,0.15,0.6
54.395233,100,58.789724,0.64,0.0,54.4,0.08,92.0,336.64,5.53,24.45,0.32,0.49
29.677692,100,59.2524,0.69,2.0,29.68,0.18,82.0,403.63,10.88,15.67,0.21,0.52
54.368046,100,59.669768,0.73,1.0,54.37,0.14,86.0,313.1,1.71,36.79,0.24,0.43
31.278044,100,60.21025,0.61,2.0,31.28,0.17,83.0,429.74,9.15,27.66,0.2,0.38
36.33374,100,60.848499,0.73,2.0,36.33,0.16,84.0,387.64,7.33,21.07,0.25,0.51
51.123543,100,61.375008,0.77,4.0,51.12,0.13,87.0,296.14,4.6,33.42,0.05,0.6
29.87041,100,61.919729,0.61,3.0,29.87,0.19,81.0,306.37,12.25,15.25,0.34,0.49
28.159204,100,62.354984,0.46,2.0,28.16,0.17,83.0,501.35,8.92,18.76,0.18,0.52
34.786686,100,62.931942,0.78,4.0,34.79,0.2,80.0,410.44,3.15,37.18,0.2,0.41
30.217237,100,63.326799,0.49,2.0,30.22,0.15,85.0,579.1,6.05,30.52,0.17,0.53
40.267467,100,63.818853,0.7,0.0,40.27,0.13,87.0,291.37,11.48,17.31,0.28,0.36
46.22719,100,64.414579,0.72,0.0,46.23,0.14,86.0,213.75,9.59,19.96,0.31,0.46
28.603966,100,65.074887,0.49,2.0,28.6,0.16,84.0,439.6,12.48,17.6,0.19,0.55
24.921654,100,65.605362,0.56,0.0,24.92,0.19,81.0,520.93,9.36,23.67,0.08,0.62
31.524368,100,66.169868,-1.0,5.0,31.52,0.18,82.0,346.21,10.05,22.35,0.3,0.48
27.827497,100,66.770904,0.47,1.0,27.83,0.19,81.0,490.31,7.56,24.61,0.2,0.53
30.024826,100,67.334727,-1.0,5.0,30.02,0.18,82.0,456.14,7.62,28.72,0.19,0.57
63.074574,100,67.888659,0.87,1.0,63.07,0.11,89.0,195.53,2.22,33.44,0.16,0.52
46.966076,100,68.391708,0.68,1.0,46.97,0.14,86.0,259.1,6.23,21.54,0.32,0.52
26.338636,100,68.923544,0.55,3.0,26.34,0.16,84.0,592.91,7.43,20.63,0.17,0.47
40.690105,100,69.444151,0.53,3.0,40.69,0.13,87.0,401.99,7.37,27.99,0.23,0.49
40.042084,100,69.960405,0.62,0.0,40.04,0.12,88.0,346.01,10.94,16.1,0.27,0.48
29.521904,100,70.599116,-1.0,5.0,29.52,0.18,82.0,501.07,4.69,30.42,0.25,0.47
37.336647,100,71.219251,0.75,1.0,37.34,0.19,81.0,299.64,6.44,24.97,0.21,0.59
27.950575,100,71.869657,0.46,0.0,27.95,0.18,82.0,388.51,9.54,23.21,0.43,0.59
47.083775,100,72.487121,0.75,4.0,47.08,0.13,87.0,404.3,3.14,30.6,0.26,0.61
30.57857,100,73.089291,0.53,0.0,30.58,0.19,81.0,426.75,8.02,23.55,0.19,0.57
31.540867,100,73.730761,0.59,1.0,31.54,0.17,83.0,383.9,11.26,12.99,0.22,0.55
26.44257,100,74.360049,-1.0,5.0,26.44,0.22,78.0,464.1,3.22,34.03,0.36,0.6
