r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
33.290752,100,82.399285,0.64,0.0,33.29,0.18,82.0,557.01,7.66,20.32,0.25,0.37
43.297283,100,82.79128,0.82,2.0,43.3,0.16,84.0,195.53,4.4,24.43,0.36,0.35
36.274223,100,83.152174,0.77,1.0,36.27,0.14,86.0,322.53,9.54,20.56,0.26,0.36
50.436203,100,83.560403,0.81,0.0,50.44,0.12,88.0,443.29,6.11,31.73,0.17,0.33
25.606972,100,83.980354,0.45,4.0,25.61,0.17,83.0,400.83,10.74,19.05,0.27,0.38
40.402096,100,84.41858,-1.0,5.0,40.4,0.11,89.0,359.32,10.52,19.55,0.05,0.38
43.985306,100,84.788239,0.78,0.0,43.99,0.13,87.0,462.44,6.11,27.17,0.24,0.4
42.661007,100,85.204454,0.93,1.0,42.66,0.2,80.0,491.77,3.78,30.28,0.15,0.35
24.034735,100,85.613007,0.34,0.0,24.03,0.13,87.0,287.84,12.74,16.31,0.32,0.39
56.99994,100,86.007928,0.85,0.0,57.0,0.12,88.0,317.29,1.87,37.24,0.24,0.38
37.251804,100,86.369354,0.63,3.0,37.25,0.19,81.0,395.44,5.49,20.29,0.28,0.36
36.79461,100,86.724163,0.75,3.0,36.79,0.12,88.0,326.35,9.36,21.47,0.29,0.33
50.602222,100,87.167587,0.68,1.0,50.6,0.06,94.0,314.85,9.99,17.42,0.17,0.33
36.780254,100,87.519693,0.91,0.0,36.78,0.25,75.0,385.09,3.46,29.31,0.19,0.41
32.511654,100,87.854282,-1.0,5.0,32.51,0.2,80.0,447.12,7.13,27.37,0.18,0.32
29.276793,100,88.195607,0.74,2.0,29.28,0.14,86.0,490.52,9.56,22.45,0.32,0.31
34.357635,100,88.514977,0.89,0.0,34.36,0.17,83.0,594.77,7.82,27.32,0.16,0.32
35.78533,100,88.823692,0.63,0.0,35.79,0.16,84.0,333.64,9.02,21.37,0.27,0.29
38.47431,100,89.15568,0.88,2.0,38.47,0.15,85.0,407.42,7.73,19.45,0.25,0.29
52.776028,100,89.575327,0.84,0.0,52.78,0.15,85.0,465.98,2.56,39.83,0.24,0.31
38.021183,100,89.89768,0.69,1.0,38.02,0.21,79.0,583.16,5.77,26.23,0.16,0.39
49.985107,100,90.219724,-1.0,5.0,49.99,0.15,85.0,458.41,3.21,44.94,0.24,0.3
40.095192,100,90.573885,0.67,3.0,40.1,0.14,86.0,476.46,8.5,25.74,0.19,0.3
28.552006,100,90.940582,0.84,3.0,28.55,0.18,82.0,394.21,9.2,19.91,0.26,0.33
40.07333,100,91.274129,-1.0,5.0,40.07,0.22,78.0,444.17,2.95,31.83,0.23,0.34
32.912666,100,91.658804,0.33,0.0,32.91,0.15,85.0,262.09,9.06,20.3,0.34,0.31
39.931847,100,91.989553,0.51,4.0,39.93,0.1,90.0,266.84,9.47,24.03,0.23,0.36
46.254036,100,92.377593,0.86,4.0,46.25,0.2,80.0,342.1,2.13,40.74,0.21,0.3
48.483185,100,92.77492,0.5,4.0,48.48,0.14,86.0,420.71,5.58,31.1,0.24,0.36
33.866566,100,93.2274,0.36,3.0,33.87,0.13,87.0,274.57,11.2,17.09,0.28,0.36
41.78783,100,93.584076,0.92,0.0,41.79,0.15,85.0,321.89,7.9,22.85,0.1,0.42
48.88666,100,93.949574,0.88,2.0,48.89,0.14,86.0,410.1,6.55,32.24,0.05,0.33
45.321983,100,94.292684,0.82,1.0,45.32,0.14,86.0,140.2,7.5,22.98,0.17,0.33
44.90423,100,94.655249,-1.0,5.0,44.9,0.16,84.0,559.33,4.47,30.1,0.25,0.32
30.86791,100,94.982443,-1.0,5.0,30.87,0.17,83.0,375.53,10.84,17.06,0.15,0.34
32.65226,100,95.309644,0.72,4.0,32.65,0.24,76.0,287.93,5.08,29.74,0.16,0.3
33.977776,100,95.653477,-1.0,5.0,33.98,0.15,85.0,290.2,9.52,26.07,0.31,0.3
59.583538,100,96.039074,-1.0,5.0,59.58,0.14,86.0,532.54,2.6,42.59,0.11,0.32
39.876286,100,96.357922,0.75,1.0,39.88,0.16,84.0,407.71,7.8,26.08,0.04,0.36
22.743017,100,96.683524,-1.0,5.0,22.74,0.15,85.0,424.25,13.27,10.99,0.28,0.3
35.538345,100,97.026316,0.89,2.0,35.54,0.14,86.0,351.82,8.75,22.54,0.21,0.3
32.446312,100,97.358703,0.83,0.0,32.45,0.2,80.0,386.88,8.28,28.09,0.14,0.32
41.94237,100,97.759298,0.96,1.0,41.94,0.18,82.0,352.02,6.54,24.68,0.09,0.31
40.077255,100,98.103528,0.87,0.0,40.08,0.18,82.0,296.68,7.36,29.57,0.06,0.38
41.235382,100,98.484978,0.83,3.0,41.24,0.12,88.0,447.05,8.89,21.93,0.15,0.32
51.76959,100,98.843321,0.94,3.0,51.77,0.14,86.0,233.84,5.47,28.87,0.05,0.36
50.437794,100,99.179168,0.66,2.0,50.44,0.12,88.0,612.55,4.28,36.47,0.22,0.32
39.093296,100,99.53665,0.34,3.0,39.09,0.11,89.0,218.2,8.87,24.64,0.32,0.31
38.159058,100,99.875718,0.78,2.0,38.16,0.16,84.0,447.15,6.66,34.69,0.24,0.33
45.549244,100,100.224337,0.67,1.0,45.55,0.18,82.0,450.77,5.2,29.37,0.19,0.31
41.3666,100,100.5805,0.92,2.0,41.37,0.17,83.0,350.74,6.65,28.24,0.16,0.32
31.465118,100,100.936064,0.49,4.0,31.47,0.2,80.0,395.91,8.2,24.79,0.12,0.33
58.16337,100,101.314036,0.89,0.0,58.16,0.12,88.0,277.01,4.45,34.43,0.15,0.33
34.519196,100,101.685847,0.91,2.0,34.52,0.22,78.0,383.39,6.68,27.73,0.18,0.35
40.01494,100,102.050787,-1.0,5.0,40.01,0.23,77.0,325.72,1.74,36.57,0.35,0.34
41.051323,100,102.398999,0.39,3.0,41.05,0.12,88.0,320.95,8.6,25.67,0.23,0.34
51.948326,100,102.808897,0.88,3.0,51.95,0.12,88.0,347.66,5.88,33.18,0.23,0.32
28.093128,100,103.172204,0.8,3.0,28.09,0.22,78.0,395.04,5.81,30.33,0.34,0.37
52.422905,100,103.549349,0.4,3.0,52.42,0.08,92.0,567.33,7.45,31.96,0.19,0.34
48.145664,100,103.921338,0.87,2.0,48.15,0.13,87.0,198.68,5.8,28.78,0.2,0.35
58.52798,100,104.269016,0.91,0.0,58.53,0.1,90.0,307.49,5.25,29.91,0.18,0.35
