r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
57.441982,100,59.799564,0.89,2.0,57.44,0.13,87.0,191.13,5.78,25.91,0.28,0.55
56.52473,100,60.331039,0.79,3.0,56.52,0.12,88.0,222.09,11.57,15.52,0.31,0.5
43.08327,100,60.849703,-1.0,4.0,43.08,0.19,81.0,234.31,4.67,30.35,0.16,0.5
28.971619,100,61.367545,0.58,1.0,28.97,0.15,85.0,483.2,6.04,23.38,0.28,0.5
27.760971,100,61.832781,-1.0,5.0,27.76,0.22,78.0,362.68,5.62,25.15,0.27,0.49
32.87519,100,62.289029,0.71,0.0,32.88,0.17,83.0,399.69,10.82,16.01,0.3,0.43
27.808458,100,62.802144,0.63,4.0,27.81,0.15,85.0,496.87,8.78,24.74,0.26,0.42
49.994156,100,63.269844,0.84,1.0,49.99,0.11,89.0,315.36,12.49,13.92,0.31,0.47
46.95193,100,63.665061,0.5,3.0,46.95,0.12,88.0,330.76,6.95,24.06,0.34,0.44
26.573074,100,64.096244,-1.0,5.0,26.57,0.22,78.0,377.89,8.36,16.77,0.36,0.37
19.077452,100,64.507635,0.72,2.0,19.08,0.21,79.0,493.2,11.27,17.17,0.21,0.4
39.83155,100,64.990966,0.82,4.0,39.83,0.18,82.0,295.44,14.93,10.01,0.34,0.39
43.024494,100,65.366532,0.85,1.0,43.02,0.17,83.0,277.54,7.79,30.26,0.08,0.46
32.31211,100,65.85007,0.36,0.0,32.31,0.09,91.0,546.47,5.56,25.83,0.22,0.35
34.23213,100,66.359745,0.75,2.0,34.23,0.2,80.0,322.78,5.31,30.24,0.37,0.46
42.161266,100,66.827978,0.85,3.0,42.16,0.18,82.0,267.06,4.58,32.39,0.17,0.48
53.0901,100,67.336332,0.53,0.0,53.09,0.08,92.0,336.64,5.53,24.45,0.32,0.44
30.95135,100,67.98855,0.71,2.0,30.95,0.18,82.0,403.63,10.88,15.67,0.21,0.48
49.49662,100,68.527505,0.62,1.0,49.5,0.14,86.0,308.87,1.72,36.73,0.25,0.61
30.379244,100,69.181185,0.49,2.0,30.38,0.17,83.0,429.74,9.15,27.66,0.2,0.5
35.72274,100,69.737386,0.79,2.0,35.72,0.16,84.0,384.87,7.33,21.1,0.26,0.61
48.47846,100,70.289049,0.77,4.0,48.48,0.13,87.0,294.06,4.23,34.98,0.09,0.52
37.44624,100,70.856828,0.8,3.0,37.45,0.19,81.0,303.83,12.25,15.23,0.35,0.52
25.415201,100,71.383169,0.65,0.0,25.42,0.17,83.0,489.48,8.92,18.61,0.25,0.53
27.45339,100,71.914876,0.73,4.0,27.45,0.2,80.0,407.43,3.12,37.11,0.2,0.49
20.812284,100,72.531701,0.53,2.0,20.81,0.15,85.0,579.1,6.05,30.52,0.17,0.5
48.712284,100,73.052824,0.93,0.0,48.71,0.13,87.0,291.37,11.48,17.31,0.28,0.58
53.68519,100,73.550116,0.79,0.0,53.69,0.14,86.0,213.75,9.59,19.96,0.31,0.49
31.254221,100,74.087549,0.55,2.0,31.25,0.16,84.0,438.01,12.48,17.59,0.19,0.46
23.618927,100,74.618226,0.36,0.0,23.62,0.19,81.0,474.37,9.11,24.09,0.11,0.51
35.6645,100,75.150209,-1.0,5.0,35.66,0.18,82.0,346.21,10.05,22.35,0.3,0.5
23.065596,100,75.642383,0.25,1.0,23.07,0.19,81.0,481.19,7.05,25.35,0.2,0.5
25.969826,100,76.180994,-1.0,5.0,25.97,0.18,82.0,464.32,8.5,27.27,0.19,0.47
60.823513,100,76.829922,0.91,1.0,60.82,0.11,89.0,193.8,2.28,33.57,0.15,0.51
49.74386,100,77.470127,0.73,1.0,49.74,0.14,86.0,259.53,6.31,21.46,0.32,0.62
18.50696,100,78.061995,0.46,3.0,18.51,0.16,84.0,589.61,7.43,20.6,0.16,0.6
38.85288,100,78.706065,0.63,3.0,38.85,0.13,87.0,404.59,8.61,25.57,0.29,0.54
45.491905,100,79.333553,0.61,0.0,45.49,0.12,88.0,347.34,11.13,15.92,0.28,0.6
22.95355,100,79.923946,-1.0,5.0,22.95,0.18,82.0,501.07,4.69,30.42,0.25,0.59
38.65952,100,80.390575,0.81,1.0,38.66,0.19,81.0,288.87,6.69,24.31,0.26,0.56
32.749928,100,80.847877,0.58,0.0,32.75,0.18,82.0,381.72,9.0,24.38,0.38,0.43
39.16914,100,81.261643,0.74,4.0,39.17,0.13,87.0,400.95,3.18,30.58,0.27,0.43
27.525846,100,81.824858,0.62,0.0,27.53,0.19,81.0,426.18,8.39,23.13,0.21,0.39
34.187344,100,82.260068,0.54,1.0,34.19,0.17,83.0,383.9,11.26,12.99,0.22,0.53
20.693474,100,82.716555,-1.0,5.0,20.69,0.22,78.0,453.2,3.33,33.92,0.4,0.4
24.3292,100,83.157509,0.73,2.0,24.33,0.23,77.0,385.95,4.31,29.92,0.27,0.42
28.23125,100,83.754195,0.66,1.0,28.23,0.17,83.0,455.59,5.47,28.82,0.15,0.41
19.44665,100,84.38433,0.59,0.0,19.45,0.18,82.0,543.79,7.66,20.27,0.21,0.56
51.80699,100,84.92596,0.88,2.0,51.81,0.16,84.0,193.58,4.74,23.67,0.4,0.58
44.55276,100,85.398586,0.68,1.0,44.55,0.14,86.0,319.83,9.71,20.33,0.27,0.49
48.98557,100,85.919242,0.82,0.0,48.99,0.12,88.0,307.68,6.96,28.93,0.25,0.43
22.44836,100,86.406045,0.61,4.0,22.45,0.17,83.0,525.19,10.3,19.62,0.18,0.49
46.22403,100,86.879098,-1.0,5.0,46.22,0.11,89.0,357.68,11.62,17.49,0.07,0.45
36.830772,100,87.394067,0.54,0.0,36.83,0.13,87.0,427.81,6.65,23.86,0.36,0.44
25.093863,100,87.85939,0.75,1.0,25.09,0.2,80.0,436.89,3.85,28.97,0.29,0.49
49.57991,100,88.33307,0.67,0.0,49.58,0.13,87.0,281.41,13.01,15.71,0.34,0.44
50.909725,100,88.849591,0.75,0.0,50.91,0.12,88.0,285.83,1.77,37.39,0.16,0.44
35.906708,100,89.324643,0.78,3.0,35.91,0.19,81.0,322.82,5.67,19.89,0.3,0.48
48.376263,100,89.757502,0.73,3.0,48.38,0.12,88.0,314.59,9.77,21.22,0.32,0.44
60.864918,100,90.18325,0.57,1.0,60.86,0.06,94.0,289.38,10.78,16.28,0.26,0.4
24.335447,100,90.62324,0.85,1.0,24.34,0.25,75.0,342.85,3.42,30.36,0.23,0.4
25.079065,100,91.132939,-1.0,5.0,25.08,0.2,80.0,437.08,8.47,24.71,0.31,0.41
41.663086,100,91.653897,0.51,2.0,41.66,0.14,86.0,353.4,8.69,25.32,0.33,0.48
19.03102,100,92.082333,0.46,0.0,19.03,0.17,83.0,566.33,7.49,27.33,0.17,0.49
43.335297,100,92.574994,0.83,2.0,43.34,0.16,84.0,294.33,10.33,19.27,0.34,0.4
