r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
47.46938,100,137.64996,0.8,1.0,47.47,0.18,82.0,454.63,5.41,28.37,0.2,0.94
32.42037,100,138.525209,0.7,2.0,32.42,0.17,83.0,266.71,9.61,21.65,0.3,0.89
35.36339,100,139.332777,0.69,4.0,35.36,0.2,80.0,398.73,10.35,20.08,0.31,0.82
57.615192,100,140.188401,0.89,0.0,57.62,0.12,88.0,297.13,5.25,32.21,0.11,0.76
34.42795,100,141.114547,0.67,2.0,34.43,0.22,78.0,355.15,9.03,22.21,0.33,0.77
28.846945,100,141.994756,-1.0,5.0,28.85,0.23,77.0,322.72,1.69,36.57,0.31,0.82
53.495464,100,142.885145,0.77,3.0,53.5,0.12,88.0,358.09,11.21,19.08,0.23,0.81
59.787453,100,143.736647,0.88,2.0,59.79,0.12,88.0,312.12,7.21,29.93,0.12,0.79
35.514256,100,144.701072,0.69,2.0,35.51,0.22,78.0,446.65,8.42,22.63,0.31,0.8
59.96506,100,145.407427,0.91,1.0,59.97,0.08,92.0,535.7,7.19,32.26,0.09,0.91
47.840973,100,146.176624,0.72,2.0,47.84,0.13,87.0,196.61,6.11,27.94,0.28,0.66
59.476917,100,146.847835,0.8,0.0,59.48,0.1,90.0,306.56,5.85,27.63,0.2,0.71
