r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
34.10619,100,79.028914,-1.0,5.0,34.11,0.18,82.0,451.43,8.5,25.99,0.22,0.51
57.97709,100,79.595792,0.87,1.0,57.98,0.11,89.0,191.22,2.3,33.7,0.16,0.54
45.62854,100,80.123534,0.72,1.0,45.63,0.14,86.0,258.14,6.07,22.13,0.3,0.52
31.96141,100,80.577745,0.63,3.0,31.96,0.16,84.0,570.24,7.43,20.41,0.19,0.49
40.661804,100,81.147558,0.68,3.0,40.66,0.13,87.0,404.67,8.19,25.74,0.28,0.42
44.911655,100,81.513919,0.66,0.0,44.91,0.12,88.0,347.34,11.13,15.92,0.28,0.46
28.93074,100,81.830781,-1.0,5.0,28.93,0.18,82.0,501.07,4.69,30.42,0.25,0.34
39.26038,100,82.177107,0.83,1.0,39.26,0.19,81.0,356.95,5.56,27.34,0.15,0.29
29.324373,100,82.506736,0.58,0.0,29.32,0.18,82.0,384.65,9.18,23.41,0.42,0.32
47.89118,100,82.822663,0.75,4.0,47.89,0.13,87.0,409.96,3.11,30.63,0.24,0.31
33.612568,100,83.142181,0.71,0.0,33.61,0.19,81.0,428.5,8.24,23.85,0.21,0.29
40.037193,100,83.439764,0.66,1.0,40.04,0.17,83.0,383.9,11.26,12.99,0.22,0.3
24.160809,100,83.727572,-1.0,5.0,24.16,0.22,78.0,460.3,3.26,34.0,0.37,0.27
31.225027,100,84.035494,0.73,2.0,31.23,0.23,77.0,387.93,4.29,30.08,0.24,0.26
36.27259,100,84.345463,0.6,0.0,36.27,0.17,83.0,432.78,5.9,28.1,0.19,0.29
31.020096,100,84.677418,0.68,0.0,31.02,0.18,82.0,544.46,7.66,20.27,0.22,0.28
43.475388,100,85.042029,0.75,2.0,43.48,0.16,84.0,191.43,4.24,24.92,0.37,0.3
46.077618,100,85.380392,0.71,1.0,46.08,0.14,86.0,319.83,9.71,20.33,0.27,0.34
50.955452,100,85.715313,0.79,0.0,50.96,0.12,88.0,321.64,7.75,26.02,0.24,0.31
35.643448,100,86.05249,0.72,4.0,35.64,0.17,83.0,528.65,10.06,20.02,0.16,0.31
50.189682,100,86.37524,-1.0,5.0,50.19,0.11,89.0,358.4,11.69,17.19,0.09,0.31
35.733288,100,86.73511,0.58,0.0,35.73,0.13,87.0,419.33,6.65,23.76,0.38,0.3
29.834454,100,87.078146,0.73,1.0,29.83,0.2,80.0,446.63,4.03,28.51,0.29,0.33
44.163563,100,87.400687,0.67,0.0,44.16,0.13,87.0,284.8,13.01,15.75,0.33,0.31
49.34537,100,87.732233,0.78,0.0,49.35,0.12,88.0,291.17,1.8,37.06,0.19,0.3
33.951122,100,88.060673,0.75,3.0,33.95,0.19,81.0,390.71,5.67,20.25,0.28,0.31
44.68179,100,88.409967,0.69,3.0,44.68,0.12,88.0,316.19,10.04,20.47,0.34,0.3
60.436848,100,88.786737,0.66,1.0,60.44,0.06,94.0,289.38,10.78,16.28,0.26,0.32
28.849459,100,89.151587,0.82,1.0,28.85,0.25,75.0,359.06,3.46,29.85,0.22,0.35
27.201698,100,89.514453,-1.0,5.0,27.2,0.2,80.0,433.69,8.59,24.19,0.28,0.34
37.70809,100,89.876259,0.57,2.0,37.71,0.14,86.0,362.64,9.32,23.31,0.37,0.34
28.271,100,90.183602,0.64,0.0,28.27,0.17,83.0,602.69,7.73,27.46,0.18,0.33
44.848995,100,90.50235,0.75,2.0,44.85,0.16,84.0,294.88,10.16,19.35,0.33,0.28
40.04656,100,90.810483,0.69,2.0,40.05,0.15,85.0,397.65,9.29,18.23,0.26,0.3
37.585823,100,91.24023,0.64,0.0,37.59,0.15,85.0,461.36,2.6,39.78,0.25,0.29
26.643488,100,91.559977,0.63,1.0,26.64,0.21,79.0,562.24,5.87,26.46,0.18,0.4
36.680622,100,91.943176,-1.0,5.0,36.68,0.15,85.0,450.7,3.19,44.82,0.23,0.3
43.06151,100,92.279894,0.77,3.0,43.06,0.14,86.0,437.35,8.96,24.52,0.19,0.36
31.022957,100,92.590978,0.59,3.0,31.02,0.18,82.0,368.94,10.88,15.68,0.41,0.31
28.321356,100,93.033424,-1.0,5.0,28.32,0.22,78.0,440.49,2.96,31.78,0.23,0.29
43.896057,100,93.45666,0.75,0.0,43.9,0.15,85.0,252.09,9.69,18.71,0.39,0.42
52.00235,100,93.831307,0.77,4.0,52.0,0.1,90.0,252.9,10.34,21.36,0.29,0.39
35.038532,100,94.208742,0.78,4.0,35.04,0.2,80.0,329.11,2.23,40.42,0.26,0.35
39.409756,100,94.582392,0.7,4.0,39.41,0.14,86.0,409.22,9.03,23.64,0.29,0.35
50.815754,100,94.981675,0.74,1.0,50.82,0.13,87.0,268.95,11.65,15.42,0.34,0.34
